,Dimer ID,Time (ps),Mean Distance,Centroid Distance,Distance of Wing Roots,Angle of Wing1,Angle of Wing2,Theta_n,Theta_w
3325,H,332.5,14.12,5.44,10.34,92.21,91.64,4.28,177.48
3326,H,332.6,14.15,5.45,10.38,93.2,91.36,3.63,177.22
3327,H,332.7,14.17,5.46,10.31,94.33,91.82,3.48,176.7
3328,H,332.8,14.18,5.46,10.24,95.93,92.15,4.28,175.45
3329,H,332.9,14.19,5.46,10.14,97.22,93.3,4.64,174.58
3330,H,333.0,14.22,5.46,10.14,96.68,94.2,6.43,172.73
3331,H,333.1,14.26,5.47,10.2,95.76,94.32,8.36,170.93
3332,H,333.2,14.26,5.48,10.25,95.93,93.81,8.57,170.78
3333,H,333.3,14.25,5.46,10.15,95.88,94.44,8.88,170.5
3334,H,333.4,14.25,5.43,10.12,95.74,94.88,8.39,170.85
3335,H,333.5,14.2,5.4,10.06,96.36,94.73,9.87,169.3
3336,H,333.6,14.16,5.39,10.08,95.71,94.4,10.55,168.73
3337,H,333.7,14.19,5.39,10.13,93.96,94.81,10.59,168.46
3338,H,333.8,14.15,5.39,10.17,92.76,94.56,9.5,169.04
3339,H,333.9,14.15,5.39,10.2,92.66,94.54,8.01,169.66
3340,H,334.0,14.12,5.39,10.19,91.95,95.01,7.66,170.46
3341,H,334.1,14.15,5.37,10.17,91.99,95.63,7.67,170.22
3342,H,334.2,14.08,5.34,10.06,93.23,95.97,8.2,169.49
3343,H,334.3,14.09,5.32,10.0,93.13,96.74,7.36,169.48
3344,H,334.4,14.13,5.34,10.08,91.91,96.69,6.26,170.01
3345,H,334.5,14.2,5.38,10.15,92.54,96.53,4.17,170.28
3346,H,334.6,14.21,5.43,10.22,92.91,96.33,3.07,169.69
3347,H,334.7,14.29,5.46,10.2,92.91,97.19,1.8,169.78
3348,H,334.8,14.31,5.47,10.15,93.89,98.45,1.41,169.7
3349,H,334.9,14.24,5.47,10.0,95.71,98.99,0.98,169.28
3350,H,335.0,14.29,5.48,10.07,96.15,98.86,2.53,168.58
3351,H,335.1,14.29,5.51,10.13,94.97,97.91,4.85,167.72
3352,H,335.2,14.27,5.53,10.26,94.58,96.62,6.78,166.46
3353,H,335.3,14.22,5.53,10.21,95.07,96.67,7.01,165.24
3354,H,335.4,14.22,5.52,10.18,94.4,97.54,8.21,163.88
3355,H,335.5,14.17,5.5,10.07,94.98,98.87,8.44,163.45
3356,H,335.6,14.14,5.51,10.04,95.71,99.5,9.85,162.13
3357,H,335.7,14.15,5.54,10.07,95.6,99.43,11.43,161.07
3358,H,335.8,14.18,5.58,10.17,95.32,99.21,11.58,160.69
3359,H,335.9,14.18,5.58,10.2,95.69,98.7,11.88,160.34
3360,H,336.0,14.17,5.58,10.14,95.99,99.22,11.66,160.89
3361,H,336.1,14.21,5.56,10.11,95.84,99.96,11.17,161.55
3362,H,336.2,14.16,5.55,10.04,96.52,100.7,10.41,162.38
3363,H,336.3,14.19,5.56,10.05,97.46,100.8,9.67,163.04
3364,H,336.4,14.25,5.6,10.13,97.01,99.43,9.05,163.37
3365,H,336.5,14.32,5.62,10.19,96.7,98.82,7.74,163.04
3366,H,336.6,14.28,5.61,10.11,97.29,98.57,6.42,163.43
3367,H,336.7,14.31,5.58,10.16,96.86,97.42,4.65,164.16
3368,H,336.8,14.27,5.53,10.07,96.29,97.9,3.44,164.93
3369,H,336.9,14.21,5.46,10.08,96.06,97.1,1.85,165.04
3370,H,337.0,14.18,5.41,10.11,95.53,95.28,1.42,165.86
3371,H,337.1,14.18,5.38,10.12,96.0,93.86,1.18,166.48
3372,H,337.2,14.16,5.34,10.13,96.4,92.7,1.3,166.68
3373,H,337.3,14.14,5.32,10.03,98.06,91.76,1.59,166.57
3374,H,337.4,14.21,5.34,10.01,98.91,91.78,3.26,166.4
3375,H,337.5,14.25,5.38,10.06,98.8,92.08,5.02,166.34
3376,H,337.6,14.27,5.44,10.07,99.16,92.87,6.41,165.89
3377,H,337.7,14.33,5.48,10.11,99.41,92.62,7.56,165.94
3378,H,337.8,14.35,5.51,10.18,99.25,92.94,7.49,167.08
3379,H,337.9,14.26,5.5,10.09,100.63,93.48,7.57,167.78
3380,H,338.0,14.23,5.48,10.1,101.57,93.04,8.7,167.19
3381,H,338.1,14.18,5.47,10.06,101.85,92.27,9.77,166.4
3382,H,338.2,14.13,5.48,10.08,101.48,92.57,8.96,166.5
3383,H,338.3,14.12,5.52,10.2,100.73,92.03,9.09,166.42
3384,H,338.4,14.17,5.59,10.28,99.86,91.96,9.34,166.41
3385,H,338.5,14.16,5.64,10.26,100.3,93.36,9.27,166.63
3386,H,338.6,14.17,5.67,10.26,101.22,93.61,8.38,167.63
3387,H,338.7,14.22,5.69,10.23,101.49,93.63,7.9,167.93
3388,H,338.8,14.24,5.7,10.25,101.03,93.86,8.53,167.25
3389,H,338.9,14.28,5.71,10.33,100.61,93.76,8.64,167.9
3390,H,339.0,14.29,5.69,10.32,99.86,93.77,7.68,168.01
3391,H,339.1,14.29,5.63,10.24,99.72,94.89,6.05,168.27
3392,H,339.2,14.24,5.55,10.09,99.92,96.36,4.4,168.13
3393,H,339.3,14.24,5.49,9.94,99.64,97.95,2.62,168.0
3394,H,339.4,14.28,5.47,10.02,99.42,96.77,1.72,168.18
3395,H,339.5,14.3,5.46,10.04,98.74,95.68,0.71,168.78
3396,H,339.6,14.29,5.44,10.13,97.96,94.5,1.81,168.17
3397,H,339.7,14.3,5.41,10.09,97.84,93.85,4.31,167.05
3398,H,339.8,14.24,5.36,10.04,97.41,94.24,6.22,166.28
3399,H,339.9,14.21,5.32,9.97,96.41,95.21,7.4,164.6
3400,H,340.0,14.18,5.31,9.96,95.52,95.08,8.19,163.03
3401,H,340.1,14.19,5.33,10.0,94.53,95.82,8.14,162.6
3402,H,340.2,14.18,5.37,10.1,93.77,95.77,8.35,162.32
3403,H,340.3,14.17,5.4,10.12,94.45,95.6,8.68,161.83
3404,H,340.4,14.19,5.45,10.13,95.34,96.06,10.07,161.36
3405,H,340.5,14.17,5.48,10.05,96.82,97.39,10.89,160.88
3406,H,340.6,14.2,5.54,10.04,97.92,98.52,10.47,161.09
3407,H,340.7,14.25,5.6,10.12,96.62,99.86,9.93,161.23
3408,H,340.8,14.28,5.67,10.19,95.87,100.29,9.73,161.42
3409,H,340.9,14.3,5.71,10.22,96.09,100.64,9.4,161.57
3410,H,341.0,14.3,5.72,10.22,96.81,100.84,9.23,161.69
3411,H,341.1,14.28,5.7,10.13,97.85,100.92,7.89,162.48
3412,H,341.2,14.25,5.66,10.14,98.31,100.82,7.01,163.34
3413,H,341.3,14.22,5.64,10.08,98.37,100.66,6.81,163.94
3414,H,341.4,14.26,5.63,10.16,97.28,100.3,6.34,165.67
3415,H,341.5,14.24,5.6,10.18,95.5,100.54,4.76,166.23
3416,H,341.6,14.23,5.55,10.16,94.83,100.35,3.35,166.21
3417,H,341.7,14.2,5.49,10.07,94.87,100.16,2.57,166.58
3418,H,341.8,14.19,5.43,10.03,95.21,99.91,2.82,166.99
3419,H,341.9,14.16,5.39,10.0,95.41,98.64,2.77,166.55
3420,H,342.0,14.18,5.38,10.03,95.16,97.04,1.75,167.04
3421,H,342.1,14.2,5.38,10.13,94.03,96.16,1.43,167.33
3422,H,342.2,14.22,5.4,10.13,92.77,96.22,2.37,167.91
3423,H,342.3,14.22,5.42,10.21,91.98,96.41,2.86,168.28
3424,H,342.4,14.22,5.42,10.14,92.17,97.01,3.93,168.25
3425,H,342.5,14.24,5.42,10.12,92.12,97.58,3.69,169.09
3426,H,342.6,14.25,5.43,10.12,92.47,97.3,4.48,168.89
3427,H,342.7,14.25,5.44,10.17,92.64,96.11,6.87,167.19
3428,H,342.8,14.26,5.44,10.22,92.8,95.72,6.58,167.57
3429,H,342.9,14.2,5.43,10.19,92.75,96.15,7.68,167.41
3430,H,343.0,14.2,5.41,10.15,93.24,96.98,8.34,167.31
3431,H,343.1,14.16,5.39,10.07,93.61,97.57,8.18,168.18
3432,H,343.2,14.11,5.39,10.04,93.53,98.31,8.1,168.76
3433,H,343.3,14.13,5.42,10.05,94.56,98.32,9.12,168.64
3434,H,343.4,14.17,5.47,10.15,94.89,97.25,9.76,168.94
3435,H,343.5,14.18,5.51,10.17,95.11,96.5,9.83,169.06
3436,H,343.6,14.17,5.53,10.2,95.28,96.92,8.88,169.47
3437,H,343.7,14.23,5.55,10.22,95.63,96.79,7.89,170.54
3438,H,343.8,14.24,5.56,10.18,95.8,97.36,7.54,170.71
3439,H,343.9,14.26,5.56,10.19,96.19,97.55,6.1,171.62
3440,H,344.0,14.23,5.55,10.21,95.76,97.07,5.25,173.22
3441,H,344.1,14.25,5.53,10.2,96.05,97.02,3.87,175.06
3442,H,344.2,14.22,5.5,10.16,96.01,96.63,2.77,175.46
3443,H,344.3,14.22,5.48,10.14,96.27,96.11,0.81,175.95
3444,H,344.4,14.2,5.46,10.13,96.23,95.28,1.68,175.03
3445,H,344.5,14.22,5.44,10.14,95.89,94.35,2.47,174.62
3446,H,344.6,14.21,5.43,10.18,95.3,93.69,5.29,173.4
3447,H,344.7,14.23,5.41,10.21,94.35,92.89,5.78,173.49
3448,H,344.8,14.18,5.37,10.23,93.84,91.93,7.0,172.55
3449,H,344.9,14.17,5.32,10.14,93.22,92.16,7.41,172.23
3450,H,345.0,14.15,5.28,10.2,92.95,90.75,7.62,171.56
3451,H,345.1,14.13,5.24,10.12,93.82,90.28,6.45,172.76
3452,H,345.2,14.12,5.23,10.12,94.44,89.92,6.37,172.78
3453,H,345.3,14.15,5.23,10.1,94.58,89.7,7.27,171.95
3454,H,345.4,14.16,5.24,10.08,95.46,90.26,7.11,171.57
3455,H,345.5,14.2,5.26,10.04,95.95,91.35,7.12,171.47
3456,H,345.6,14.22,5.29,10.04,96.09,91.87,6.97,171.62
3457,H,345.7,14.22,5.32,10.01,96.54,92.79,6.41,172.11
3458,H,345.8,14.26,5.36,10.13,97.59,91.63,6.18,172.68
3459,H,345.9,14.25,5.42,10.2,97.13,90.71,7.5,172.05
3460,H,346.0,14.25,5.46,10.27,97.72,90.12,6.37,173.38
3461,H,346.1,14.23,5.48,10.29,97.79,90.37,4.85,174.49
3462,H,346.2,14.18,5.49,10.26,96.96,91.04,4.19,175.09
3463,H,346.3,14.16,5.5,10.26,96.38,92.78,3.7,174.58
3464,H,346.4,14.14,5.53,10.25,96.2,93.48,4.0,174.18
3465,H,346.5,14.17,5.57,10.27,95.97,93.93,3.35,174.62
3466,H,346.6,14.2,5.59,10.29,97.18,94.03,3.3,174.55
3467,H,346.7,14.21,5.61,10.31,96.88,94.42,2.6,174.42
3468,H,346.8,14.22,5.6,10.26,96.83,94.93,2.25,174.48
3469,H,346.9,14.24,5.59,10.25,96.6,96.22,2.58,174.34
3470,H,347.0,14.24,5.55,10.18,95.86,97.51,3.88,174.38
3471,H,347.1,14.25,5.51,10.17,95.14,97.86,3.92,174.22
3472,H,347.2,14.25,5.46,10.12,94.61,97.65,4.44,173.14
3473,H,347.3,14.2,5.4,10.09,94.65,97.35,3.28,172.93
3474,H,347.4,14.2,5.33,10.01,94.99,96.77,3.94,172.7
3475,H,347.5,14.16,5.27,9.98,93.9,96.22,5.07,171.2
3476,H,347.6,14.13,5.22,9.93,93.42,96.47,5.76,169.84
3477,H,347.7,14.12,5.2,9.95,91.94,96.75,5.61,169.5
3478,H,347.8,14.15,5.2,9.98,89.59,97.62,6.97,168.55
3479,H,347.9,14.16,5.23,10.02,88.8,97.28,6.77,168.75
3480,H,348.0,14.18,5.27,10.14,88.28,96.96,8.01,168.04
3481,H,348.1,14.17,5.33,10.19,88.24,96.26,8.55,167.51
3482,H,348.2,14.23,5.38,10.23,89.78,95.31,8.28,167.39
3483,H,348.3,14.21,5.41,10.21,90.63,95.28,7.7,167.03
3484,H,348.4,14.22,5.45,10.21,90.07,96.46,6.43,167.25
3485,H,348.5,14.23,5.48,10.23,90.58,97.16,6.96,166.91
3486,H,348.6,14.24,5.51,10.24,90.79,98.3,5.81,167.3
3487,H,348.7,14.22,5.53,10.22,92.1,98.76,4.39,167.95
3488,H,348.8,14.22,5.54,10.17,94.17,98.83,3.56,168.31
3489,H,348.9,14.24,5.54,10.11,96.25,98.73,2.72,168.82
3490,H,349.0,14.2,5.53,10.03,98.05,99.57,2.49,168.47
3491,H,349.1,14.22,5.54,10.04,98.84,100.21,4.13,168.54
3492,H,349.2,14.22,5.55,10.08,97.32,100.87,5.65,168.0
3493,H,349.3,14.23,5.54,10.08,96.85,101.41,4.4,167.03
3494,H,349.4,14.17,5.51,9.99,96.94,102.59,4.8,166.17
3495,H,349.5,14.21,5.51,10.01,96.97,102.11,5.13,165.79
3496,H,349.6,14.19,5.52,9.99,97.63,101.21,6.3,165.2
3497,H,349.7,14.21,5.54,10.06,98.41,100.01,6.34,164.86
3498,H,349.8,14.21,5.57,10.08,97.82,99.02,5.4,164.53
3499,H,349.9,14.29,5.6,10.16,97.13,97.71,5.65,164.03
3500,H,350.0,14.26,5.61,10.22,95.91,97.76,5.64,163.92
3501,H,350.1,14.26,5.6,10.21,94.78,97.66,6.29,163.41
3502,H,350.2,14.27,5.57,10.24,93.97,96.69,7.82,162.68
3503,H,350.3,14.23,5.52,10.19,94.26,95.27,6.69,162.62
3504,H,350.4,14.22,5.47,10.24,94.08,93.78,5.15,162.75
3505,H,350.5,14.22,5.43,10.22,94.3,91.99,4.52,163.23
3506,H,350.6,14.24,5.39,10.24,94.45,91.66,3.95,163.92
3507,H,350.7,14.2,5.33,10.08,94.69,92.43,5.05,163.93
3508,H,350.8,14.2,5.28,10.01,95.04,93.77,5.33,163.91
3509,H,350.9,14.2,5.26,9.93,95.97,94.44,4.49,164.63
3510,H,351.0,14.2,5.26,9.94,97.41,94.99,5.77,164.63
3511,H,351.1,14.2,5.29,9.92,99.02,95.27,3.84,165.87
3512,H,351.2,14.25,5.32,9.96,100.01,94.93,3.78,166.05
3513,H,351.3,14.26,5.36,9.9,101.33,95.7,3.72,165.95
3514,H,351.4,14.25,5.44,9.92,102.6,96.58,3.53,166.53
3515,H,351.5,14.28,5.52,9.96,102.91,96.79,3.21,167.41
3516,H,351.6,14.29,5.61,10.03,102.8,97.42,3.42,167.66
3517,H,351.7,14.28,5.68,10.14,102.29,97.59,2.76,168.61
3518,H,351.8,14.28,5.73,10.21,101.93,97.27,4.42,168.25
3519,H,351.9,14.28,5.76,10.26,101.24,95.81,5.05,167.97
3520,H,352.0,14.23,5.77,10.3,100.48,94.69,5.17,168.49
3521,H,352.1,14.22,5.76,10.38,100.06,93.69,6.56,167.69
3522,H,352.2,14.22,5.74,10.43,98.51,92.56,7.63,167.14
3523,H,352.3,14.2,5.7,10.4,97.46,92.33,8.03,166.92
3524,H,352.4,14.16,5.64,10.33,97.25,92.11,9.55,165.91
3525,H,352.5,14.16,5.57,10.3,96.72,91.77,9.48,166.12
3526,H,352.6,14.18,5.48,10.2,97.35,91.39,9.9,166.2
3527,H,352.7,14.18,5.41,10.14,98.12,91.33,9.53,166.72
3528,H,352.8,14.21,5.34,10.05,98.05,90.86,10.0,166.3
3529,H,352.9,14.22,5.28,9.99,97.67,91.4,10.72,165.9
3530,H,353.0,14.23,5.23,9.95,97.58,92.75,10.27,166.37
3531,H,353.1,14.19,5.18,9.9,96.97,93.8,9.91,166.44
3532,H,353.2,14.23,5.17,9.9,95.89,93.83,9.27,166.62
3533,H,353.3,14.2,5.19,9.95,95.04,93.47,7.14,167.65
3534,H,353.4,14.19,5.22,10.0,94.69,93.38,6.07,168.38
3535,H,353.5,14.16,5.27,10.13,93.48,93.07,5.13,169.75
3536,H,353.6,14.15,5.33,10.12,93.15,93.78,3.61,170.59
3537,H,353.7,14.12,5.38,10.2,92.34,94.72,3.73,170.75
3538,H,353.8,14.14,5.46,10.21,92.05,95.52,2.95,171.56
3539,H,353.9,14.17,5.53,10.3,91.7,96.65,3.8,171.3
3540,H,354.0,14.21,5.61,10.33,92.23,96.97,4.65,170.39
3541,H,354.1,14.24,5.66,10.41,92.73,97.4,6.51,169.31
3542,H,354.2,14.27,5.69,10.32,93.12,99.18,7.89,168.92
3543,H,354.3,14.27,5.68,10.27,93.51,100.51,9.44,167.98
3544,H,354.4,14.25,5.66,10.15,94.54,101.99,9.65,167.9
3545,H,354.5,14.23,5.62,10.12,93.74,102.92,10.9,166.97
3546,H,354.6,14.22,5.56,10.05,93.31,103.49,10.89,167.01
3547,H,354.7,14.18,5.53,10.1,92.87,102.1,10.95,167.22
3548,H,354.8,14.19,5.5,10.13,92.13,101.31,11.79,166.27
3549,H,354.9,14.16,5.48,10.14,91.66,100.67,12.08,165.69
3550,H,355.0,14.15,5.45,10.07,91.74,100.9,10.87,166.08
3551,H,355.1,14.14,5.44,10.09,91.53,100.38,10.47,166.16
3552,H,355.2,14.15,5.44,10.1,91.03,99.68,9.79,166.35
3553,H,355.3,14.13,5.43,10.15,90.68,99.0,9.24,166.58
3554,H,355.4,14.17,5.44,10.19,90.99,98.0,8.16,166.85
3555,H,355.5,14.19,5.43,10.23,90.73,97.11,7.17,167.28
3556,H,355.6,14.21,5.42,10.16,91.52,97.31,6.34,167.6
3557,H,355.7,14.21,5.41,10.12,92.69,97.49,4.08,168.04
3558,H,355.8,14.24,5.41,10.09,93.84,97.44,2.77,167.7
3559,H,355.9,14.25,5.41,10.04,94.52,98.2,2.71,167.25
3560,H,356.0,14.29,5.45,10.1,95.12,97.4,1.08,166.56
3561,H,356.1,14.32,5.49,10.14,95.47,96.68,1.86,165.47
3562,H,356.2,14.34,5.51,10.17,96.23,96.36,2.47,165.19
3563,H,356.3,14.29,5.51,10.09,97.48,96.38,4.13,164.78
3564,H,356.4,14.24,5.49,10.07,98.58,96.06,5.76,163.96
3565,H,356.5,14.2,5.47,10.07,99.68,95.86,7.0,163.41
3566,H,356.6,14.13,5.47,10.0,100.12,95.64,8.42,162.25
3567,H,356.7,14.13,5.51,10.07,99.82,95.41,9.73,161.65
3568,H,356.8,14.16,5.57,10.11,100.52,95.05,10.5,160.82
3569,H,356.9,14.18,5.62,10.18,100.42,94.92,11.8,159.52
3570,H,357.0,14.21,5.67,10.15,101.04,95.57,12.35,159.37
3571,H,357.1,14.26,5.71,10.16,102.26,95.95,14.33,158.81
3572,H,357.2,14.25,5.73,10.1,102.33,95.95,15.13,158.32
3573,H,357.3,14.29,5.73,10.17,101.66,95.64,14.53,159.11
3574,H,357.4,14.28,5.7,10.2,101.2,95.3,12.68,161.1
3575,H,357.5,14.25,5.65,10.29,99.55,94.14,12.7,161.56
3576,H,357.6,14.19,5.57,10.18,99.37,94.1,11.71,162.48
3577,H,357.7,14.16,5.5,10.12,99.82,93.66,10.84,163.76
3578,H,357.8,14.15,5.43,10.01,99.66,93.55,8.91,165.07
3579,H,357.9,14.15,5.4,10.04,99.17,92.86,6.16,166.0
3580,H,358.0,14.17,5.41,10.09,98.41,92.6,4.99,166.76
3581,H,358.1,14.2,5.42,10.17,97.61,92.53,5.21,167.96
3582,H,358.2,14.24,5.42,10.2,96.68,92.88,4.46,168.83
3583,H,358.3,14.22,5.4,10.09,97.15,93.85,3.73,169.76
3584,H,358.4,14.22,5.38,9.99,97.59,95.02,2.35,170.54
3585,H,358.5,14.22,5.39,10.03,97.47,94.47,3.33,171.22
3586,H,358.6,14.22,5.38,10.02,97.83,94.51,4.29,171.48
3587,H,358.7,14.19,5.38,10.09,96.71,93.96,5.63,171.07
3588,H,358.8,14.2,5.38,10.12,95.21,94.13,7.21,169.73
3589,H,358.9,14.18,5.37,10.12,94.88,94.7,9.07,168.6
3590,H,359.0,14.15,5.37,10.08,93.95,95.14,10.2,167.66
3591,H,359.1,14.18,5.39,10.12,93.15,95.15,11.27,167.26
3592,H,359.2,14.17,5.41,10.15,92.85,94.93,11.89,167.26
3593,H,359.3,14.15,5.42,10.25,92.35,94.13,12.75,167.1
3594,H,359.4,14.15,5.42,10.23,91.26,94.3,12.63,167.63
3595,H,359.5,14.16,5.41,10.3,90.2,94.3,12.17,167.79
3596,H,359.6,14.13,5.41,10.27,90.11,94.94,10.32,169.42
3597,H,359.7,14.1,5.4,10.16,90.1,95.45,10.36,169.51
3598,H,359.8,14.13,5.38,10.21,89.95,95.78,10.06,169.86
3599,H,359.9,14.11,5.37,10.13,90.53,95.83,10.13,169.84
3600,H,360.0,14.14,5.38,10.2,90.8,94.31,9.26,170.73
3601,H,360.1,14.18,5.4,10.28,90.57,93.23,8.31,171.87
3602,H,360.2,14.2,5.39,10.31,91.03,92.9,8.25,171.93
3603,H,360.3,14.18,5.37,10.23,91.54,93.19,7.89,172.27
3604,H,360.4,14.18,5.33,10.15,92.11,93.59,7.02,172.63
3605,H,360.5,14.17,5.31,10.09,92.54,94.11,5.36,173.92
3606,H,360.6,14.17,5.29,10.1,92.6,93.43,4.38,175.69
3607,H,360.7,14.15,5.27,10.16,92.76,92.49,3.2,176.46
3608,H,360.8,14.13,5.24,10.11,93.0,92.42,1.63,175.23
3609,H,360.9,14.11,5.21,10.07,93.18,92.85,2.3,173.73
3610,H,361.0,14.09,5.2,9.96,94.38,92.92,4.86,171.91
3611,H,361.1,14.12,5.23,10.0,94.31,93.82,6.77,170.56
3612,H,361.2,14.12,5.29,10.0,93.83,95.22,7.37,169.12
3613,H,361.3,14.2,5.36,10.11,93.93,95.02,8.31,168.09
3614,H,361.4,14.24,5.43,10.17,93.96,94.73,9.75,167.18
3615,H,361.5,14.27,5.48,10.23,94.37,95.14,9.92,167.03
3616,H,361.6,14.26,5.51,10.16,96.19,95.01,11.87,165.19
3617,H,361.7,14.24,5.52,10.14,97.19,95.15,12.34,164.29
3618,H,361.8,14.2,5.52,10.08,97.59,96.01,12.18,163.59
3619,H,361.9,14.19,5.52,10.14,97.81,95.88,10.13,164.27
3620,H,362.0,14.18,5.53,10.11,97.89,95.09,10.25,163.52
3621,H,362.1,14.17,5.54,10.21,98.07,94.73,9.81,163.33
3622,H,362.2,14.15,5.56,10.18,98.79,94.45,8.9,163.53
3623,H,362.3,14.16,5.57,10.23,100.6,93.73,8.94,163.32
3624,H,362.4,14.2,5.58,10.11,101.99,94.1,7.55,163.17
3625,H,362.5,14.2,5.6,10.09,102.27,95.01,6.53,163.52
3626,H,362.6,14.29,5.62,10.1,101.62,96.29,4.93,164.43
3627,H,362.7,14.32,5.62,10.13,99.85,97.22,4.19,164.34
3628,H,362.8,14.32,5.59,10.11,99.53,98.45,3.35,163.51
3629,H,362.9,14.25,5.52,10.01,99.68,99.14,2.82,163.38
3630,H,363.0,14.25,5.44,9.92,98.99,99.21,0.3,163.4
3631,H,363.1,14.2,5.4,9.88,98.96,98.27,2.02,163.11
3632,H,363.2,14.19,5.39,9.94,98.38,97.55,3.6,163.24
3633,H,363.3,14.19,5.41,10.04,96.93,96.49,4.27,163.75
3634,H,363.4,14.23,5.43,10.12,95.7,96.29,5.53,163.33
3635,H,363.5,14.2,5.46,10.14,94.67,96.24,6.09,162.88
3636,H,363.6,14.19,5.48,10.13,94.16,96.39,6.47,162.99
3637,H,363.7,14.22,5.5,10.18,94.28,95.33,7.59,163.09
3638,H,363.8,14.22,5.51,10.24,94.23,94.29,8.05,163.65
3639,H,363.9,14.21,5.52,10.31,94.46,93.3,8.26,163.47
3640,H,364.0,14.21,5.52,10.25,95.62,92.65,9.72,163.26
3641,H,364.1,14.22,5.52,10.21,97.14,92.96,9.92,163.83
3642,H,364.2,14.2,5.51,10.11,97.89,94.71,10.81,163.9
3643,H,364.3,14.22,5.52,10.14,97.93,95.5,10.42,164.73
3644,H,364.4,14.24,5.54,10.13,97.78,95.92,9.66,166.01
3645,H,364.5,14.24,5.55,10.13,98.24,96.42,10.16,166.81
3646,H,364.6,14.26,5.55,10.17,98.51,96.06,11.06,167.16
3647,H,364.7,14.23,5.52,10.09,99.12,95.57,9.69,167.64
3648,H,364.8,14.2,5.47,10.07,99.68,95.31,8.05,168.34
3649,H,364.9,14.15,5.45,10.0,99.61,95.63,6.85,169.37
3650,H,365.0,14.17,5.45,10.06,98.18,95.97,6.32,170.76
3651,H,365.1,14.19,5.45,10.12,97.17,95.96,5.51,172.5
3652,H,365.2,14.14,5.45,10.16,95.55,96.34,4.22,173.5
3653,H,365.3,14.17,5.43,10.13,95.08,96.9,3.09,174.26
3654,H,365.4,14.15,5.41,10.07,94.93,96.34,2.99,174.63
3655,H,365.5,14.15,5.41,10.1,94.77,95.41,3.11,174.8
3656,H,365.6,14.18,5.42,10.21,94.21,94.39,3.28,174.41
3657,H,365.7,14.23,5.44,10.31,92.24,93.18,5.02,172.89
3658,H,365.8,14.25,5.44,10.32,91.35,93.36,6.48,171.53
3659,H,365.9,14.25,5.42,10.29,91.58,93.68,7.23,170.74
3660,H,366.0,14.24,5.38,10.22,91.47,93.05,7.18,171.26
3661,H,366.1,14.21,5.34,10.16,92.19,92.13,7.93,171.17
